year,id,label,value
2009,Goa,Goa,14238.2
2009,Gujarat,Gujarat,6461.8
2009,Haryana,Haryana,7565.2
2009,Himachal Pradesh,Himachal Pradesh,6793.5
2009,Jammu and Kashmir,Jammu and Kashmir,4073.2
2009,Jharkhand,Jharkhand,3061.7
2009,Karnataka,Karnataka,6477.5
2009,Kerala,Kerala,6871.6
2009,Madhya Pradesh,Madhya Pradesh,2813.8
2009,Maharashtra,Maharashtra,7152.9
2009,Manipur,Manipur,2931.5
2009,Meghalaya,Meghalaya,4335.8
2009,Mizoram,Mizoram,4236.3
2009,Nagaland,Nagaland,4040.3
2009,Odisha,Odisha,3501.5
2009,Puducherry,Puducherry,10412.7
2009,Punjab,Punjab,6081.1
2009,Rajasthan,Rajasthan,3552.1
2009,Sikkim,Sikkim,10778.1
2009,Tamil Nadu,Tamil Nadu,6823.2
2009,Telangana,Telangana,5810.4
2009,Tripura,Tripura,3514.6
2009,Uttar Pradesh,Uttar Pradesh,2382.4
2009,Uttarakhand,Uttarakhand,7221.5
2009,West Bengal,West Bengal,3754.5
2010,Andaman and Nicobar Islands,Andaman and Nicobar Islands,5479.5
2010,Andhra Pradesh,Andhra Pradesh,5258.4
2010,Arunachal Pradesh,Arunachal Pradesh,5231.9
2010,Assam,Assam,3263
2010,Bihar,Bihar,1647.7
2010,Chandigarh,Chandigarh,9025.3
2010,Chhattisgarh,Chhattisgarh,4050
2010,Delhi,Delhi,14100.8
2010,Goa,Goa,14574.1
2010,Gujarat,Gujarat,7073.3
2010,Haryana,Haryana,7956.1
2010,Himachal Pradesh,Himachal Pradesh,7360.5
2010,Jammu and Kashmir,Jammu and Kashmir,4427
2010,Jharkhand,Jharkhand,3505.2
2010,Karnataka,Karnataka,7155.9
2010,Kerala,Kerala,7133.9
2010,Madhya Pradesh,Madhya Pradesh,2940.5
2010,Maharashtra,Maharashtra,7934.7
2010,Manipur,Manipur,2913.4
2010,Meghalaya,Meghalaya,4453
2010,Mizoram,Mizoram,4599.9
2010,Nagaland,Nagaland,4098.9
2010,Odisha,Odisha,3843.8
2010,Puducherry,Puducherry,9973.8
2010,Punjab,Punjab,6274.8
2010,Rajasthan,Rajasthan,4081.4
2010,Sikkim,Sikkim,11814.4
2010,Tamil Nadu,Tamil Nadu,7583.5
2010,Telangana,Telangana,6849.9
2010,Tripura,Tripura,3697.3
2010,Uttar Pradesh,Uttar Pradesh,2463.1
2010,Uttarakhand,Uttarakhand,7752.7
2010,West Bengal,West Bengal,3944.4
2011,Andaman and Nicobar Islands,Andaman and Nicobar Islands,7430.7
2011,Andhra Pradesh,Andhra Pradesh,5493.6
2011,Arunachal Pradesh,Arunachal Pradesh,5674.3
2011,Assam,Assam,3249
2011,Bihar,Bihar,1678.4
2011,Chandigarh,Chandigarh,12573.4
2011,Chhattisgarh,Chhattisgarh,4374
2011,Delhi,Delhi,14422.2
2011,Goa,Goa,20633.3
2011,Gujarat,Gujarat,7211.5
2011,Haryana,Haryana,8305.5
2011,Himachal Pradesh,Himachal Pradesh,7518.4
2011,Jammu and Kashmir,Jammu and Kashmir,4425.6
2011,Jharkhand,Jharkhand,3233.3
2011,Karnataka,Karnataka,7032.6
2011,Kerala,Kerala,7753.1
2011,Madhya Pradesh,Madhya Pradesh,3069.6
2011,Maharashtra,Maharashtra,8076
2011,Manipur,Manipur,3185.6
2011,Meghalaya,Meghalaya,4713.4
2011,Mizoram,Mizoram,4662.4
2011,Nagaland,Nagaland,4363.6
2011,Odisha,Odisha,3904.7
2011,Puducherry,Puducherry,9470.7
2011,Punjab,Punjab,6805.1
2011,Rajasthan,Rajasthan,4488.3
2011,Sikkim,Sikkim,12974.1
2011,Tamil Nadu,Tamil Nadu,7401.9
2011,Telangana,Telangana,7187.1
2011,Tripura,Tripura,3710
2011,Uttar Pradesh,Uttar Pradesh,2562.6
2011,Uttarakhand,Uttarakhand,8095.6
2011,West Bengal,West Bengal,4045
2012,Andaman and Nicobar Islands,Andaman and Nicobar Islands,7610.8
2012,Andhra Pradesh,Andhra Pradesh,5486.6
2012,Arunachal Pradesh,Arunachal Pradesh,5898.8
2012,Assam,Assam,3255.8
2012,Bihar,Bihar,1749
2012,Chandigarh,Chandigarh,13213.6
2012,Chhattisgarh,Chhattisgarh,4478.5
2012,Delhi,Delhi,14880.9
2012,Goa,Goa,17083.8
2012,Gujarat,Gujarat,7760.3
2012,Haryana,Haryana,8849.6
2012,Himachal Pradesh,Himachal Pradesh,7863.6
2012,Jammu and Kashmir,Jammu and Kashmir,4519.8
2012,Jharkhand,Jharkhand,3412.3
2012,Karnataka,Karnataka,7396.3
2012,Kerala,Kerala,8095.7
2012,Madhya Pradesh,Madhya Pradesh,3376.1
2012,Maharashtra,Maharashtra,8435.1
2012,Manipur,Manipur,3073.2
2012,Meghalaya,Meghalaya,4743.5
2012,Mizoram,Mizoram,4872.3
2012,Nagaland,Nagaland,4639.5
2012,Odisha,Odisha,4060.4
2012,Puducherry,Puducherry,9590.5
2012,Punjab,Punjab,6949.4
2012,Rajasthan,Rajasthan,4652.6
2012,Sikkim,Sikkim,13133.8
2012,Tamil Nadu,Tamil Nadu,7747.5
2012,Telangana,Telangana,7365.9
2012,Tripura,Tripura,3835
2012,Uttar Pradesh,Uttar Pradesh,2656
2012,Uttarakhand,Uttarakhand,8448.3
2012,West Bengal,West Bengal,4216.5
2013,Andaman and Nicobar Islands,Andaman and Nicobar Islands,8100.2
2013,Andhra Pradesh,Andhra Pradesh,5796.9
2013,Arunachal Pradesh,Arunachal Pradesh,6387.8
2013,Assam,Assam,3429.9
2013,Bihar,Bihar,1820.9
2013,Chandigarh,Chandigarh,14085.7
2013,Chhattisgarh,Chhattisgarh,4836.2
2013,Delhi,Delhi,15558.1
2013,Goa,Goa,15058.3
2013,Gujarat,Gujarat,8040.3
2013,Haryana,Haryana,9454.2
2013,Himachal Pradesh,Himachal Pradesh,8399.9
2013,Jammu and Kashmir,Jammu and Kashmir,4624.1
2013,Jharkhand,Jharkhand,3412.2
2013,Karnataka,Karnataka,8091.9
2013,Kerala,Kerala,8560.6
2013,Madhya Pradesh,Madhya Pradesh,3608.4
2013,Maharashtra,Maharashtra,8879.2
2013,Manipur,Manipur,3334.5
2013,Meghalaya,Meghalaya,4636.2
2013,Mizoram,Mizoram,5530.7
2013,Nagaland,Nagaland,5084.1
2013,Odisha,Odisha,4291.7
2013,Puducherry,Puducherry,10198.2
2013,Punjab,Punjab,7206.6
2013,Rajasthan,Rajasthan,4822.3
2013,Sikkim,Sikkim,13762.8
2013,Tamil Nadu,Tamil Nadu,8210.6
2013,Telangana,Telangana,7722.8
2013,Tripura,Tripura,4221.5
2013,Uttar Pradesh,Uttar Pradesh,2816.9
2013,Uttarakhand,Uttarakhand,8895.9
2013,West Bengal,West Bengal,4499.1
2014,Andaman and Nicobar Islands,Andaman and Nicobar Islands,8482.6
2014,Andhra Pradesh,Andhra Pradesh,6306.4
2014,Arunachal Pradesh,Arunachal Pradesh,7529.3
2014,Assam,Assam,3608.3
2014,Bihar,Bihar,1876.2
2014,Chandigarh,Chandigarh,14370.3
2014,Chhattisgarh,Chhattisgarh,4924.1
2014,Delhi,Delhi,16431.1
2014,Goa,Goa,19267.9
2014,Gujarat,Gujarat,8764.7
2014,Haryana,Haryana,9877.6
2014,Himachal Pradesh,Himachal Pradesh,8825.1
2014,Jammu and Kashmir,Jammu and Kashmir,4557.8
2014,Jharkhand,Jharkhand,3765.1
2014,Karnataka,Karnataka,8669.4
2014,Kerala,Kerala,9086.3
2014,Madhya Pradesh,Madhya Pradesh,3752.4
2014,Maharashtra,Maharashtra,9166.7
2014,Manipur,Manipur,3537.7
2014,Meghalaya,Meghalaya,4496.5
2014,Mizoram,Mizoram,6950.2
2014,Nagaland,Nagaland,5394.4
2014,Odisha,Odisha,4362.1
2014,Puducherry,Puducherry,9919.5
2014,Punjab,Punjab,7359.8
2014,Rajasthan,Rajasthan,5139.8
2014,Sikkim,Sikkim,14663.1
2014,Tamil Nadu,Tamil Nadu,8741.1
2014,Telangana,Telangana,8288.8
2014,Tripura,Tripura,4665
2014,Uttar Pradesh,Uttar Pradesh,2888.9
2014,Uttarakhand,Uttarakhand,9205.7
2014,West Bengal,West Bengal,4573.5
2015,Andaman and Nicobar Islands,Andaman and Nicobar Islands,9086.5
2015,Andhra Pradesh,Andhra Pradesh,7055.1
2015,Arunachal Pradesh,Arunachal Pradesh,7508.5
2015,Assam,Assam,4056.4
2015,Bihar,Bihar,1956.6
2015,Chandigarh,Chandigarh,15259.8
2015,Chhattisgarh,Chhattisgarh,4824.5
2015,Delhi,Delhi,17518.1
2015,Goa,Goa,21546.7
2015,Gujarat,Gujarat,9441.1
2015,Haryana,Haryana,10793.7
2015,Himachal Pradesh,Himachal Pradesh,9415
2015,Jammu and Kashmir,Jammu and Kashmir,5256.2
2015,Jharkhand,Jharkhand,3424.5
2015,Karnataka,Karnataka,9589
2015,Kerala,Kerala,9692.6
2015,Madhya Pradesh,Madhya Pradesh,4070.7
