STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,ACTIVITY,Economic activity,PRICES,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,REF_YEAR_PRICE,Price reference year,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,MT00,Malta,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,155220,,MLT,Malta,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,MT00,Malta,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,156700,,MLT,Malta,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,UKN,Northern Ireland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2021,,868000,,GBR,United Kingdom,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,BE2,Flemish Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2009,,2595100,,BEL,Belgium,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,BE1,Brussels Capital Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2009,,671400,,BEL,Belgium,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,BE3,Walloon Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2009,,1197200,,BEL,Belgium,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR02,Pannonian Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2020,,383400,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR03,Adriatic Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2020,,517530,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR05,City of Zagreb,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2020,,347560,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR06,Northern Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2020,,339270,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO12,Center,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,993260,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO31,South - Muntenia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1445080,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO32,Bucharest - Ilfov,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1018570,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO41,South West Oltenia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1019730,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO21,North East,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1662430,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO11,North West,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1174200,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO22,South East,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1069910,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,RO42,West,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,804320,,ROU,Romania,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR02,Pannonian Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2012,,378120,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR03,Adriatic Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2012,,481510,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR05,City of Zagreb,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2012,,414780,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR06,Northern Croatia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2012,,277460,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1362000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,956400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,699600,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,524500,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,419200,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,743800,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,320300,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,713600,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,962100,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1285600,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,477400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,815100,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,305400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,417700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,791700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1158000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1653700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1795000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1084900,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,698100,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,504300,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,803700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,869700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,406600,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,490700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1617800,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1323000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,916500,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1064600,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,423400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,570500,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,848900,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1497000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2019,,1884200,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1793900,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1305000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,873500,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,538000,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,394200,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,893700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,875800,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,516700.00000000006,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1122200,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1467400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,368900,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,809900,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,817700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,453100,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,619400,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1079700,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2010,,1441200,,POL,Poland,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,EL63,Western Greece,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2024,,281000,,GRC,Greece,P,Provisional value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,EL61,Thessaly,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2024,,326320,,GRC,Greece,P,Provisional value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,EL64,Central Greece,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2024,,241640,,GRC,Greece,P,Provisional value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,EL51,"Eastern Macedonia, Thrace",_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2024,,253230,,GRC,Greece,P,Provisional value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,EL41,North Aegean,_Z,Not applicable,EMP,Employment,_T,Total - all activities,_Z,Not applicable,PS,Persons,2024,,84300,,GRC,Greece,P,Provisional value,_Z,,0,Units,0,Zero,_Z,Not applicable
